Education,Income,Recency,Wines,Fruits,Meat,Fish,Sweets,Gold,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Spent,Children,Family_Size,Is_Parent,Living_Alone,Living_Partner,Clusters,Total_Promos,Recent30,Recent90
3,98777.0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,4203,65,2008,0,1,0,True,False,1,1,1,1
3,16269.0,75,19,3,18,3,1,0,3,3,0,3,8,0,0,0,0,0,0,0,4374,41,44,1,2,1,True,False,2,0,0,1
2,71819.0,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,4376,54,1574,1,3,1,False,True,0,2,0,1
3,33569.0,10,16,2,18,3,0,24,1,1,1,2,8,1,0,0,0,0,0,1,4327,42,63,1,3,1,False,True,3,1,1,1
3,36262.0,24,88,39,54,64,28,153,1,3,5,3,6,1,0,0,0,0,0,1,4353,42,426,0,2,0,False,True,2,1,1,1
0,22634.0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,4600,59,96,0,2,0,False,True,3,0,0,1
1,47025.0,98,508,11,59,23,5,29,5,11,1,6,9,0,0,0,0,0,0,0,4361,47,635,1,3,1,False,True,0,0,0,0
2,70566.0,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,4337,57,757,1,2,1,True,False,0,0,1,1
3,31605.0,15,74,0,42,2,1,6,2,2,1,4,7,0,0,0,0,0,0,0,4655,46,125,1,3,1,False,True,3,0,1,1
3,52034.0,67,146,0,93,7,13,73,5,4,2,5,7,0,0,0,0,0,0,0,4479,52,332,2,3,1,True,False,0,0,0,1
2,48526.0,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,4258,46,135,1,2,1,True,False,2,0,0,1
2,46734.0,40,110,5,137,26,23,29,2,6,1,5,7,0,0,0,0,0,0,0,4659,71,330,1,3,1,False,True,0,0,0,1
2,39552.0,54,165,3,147,4,24,41,7,6,2,5,8,0,0,0,0,0,0,1,4629,63,384,2,3,1,True,False,0,0,0,1
2,86358.0,78,957,47,494,82,47,95,4,5,3,6,8,0,0,0,0,0,0,0,4761,59,1722,2,3,1,True,False,0,0,0,1
2,46931.0,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,4137,48,78,3,5,1,False,True,3,0,0,0
0,16581.0,51,1,3,4,2,3,11,1,0,0,3,4,0,0,0,0,0,0,0,4604,40,24,0,1,0,True,False,2,0,0,1
1,63998.0,42,176,29,818,0,33,112,1,7,6,11,4,0,0,0,0,0,0,1,4262,73,1168,0,1,0,True,False,1,0,0,1
3,67381.0,67,815,8,53,11,0,70,4,2,2,9,7,0,1,0,0,0,0,0,4601,74,957,1,3,1,False,True,0,1,0,1
2,25930.0,87,6,1,2,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,4333,58,15,2,3,1,True,False,2,0,0,1
2,42693.0,29,8,4,20,6,3,16,1,1,0,3,5,0,0,0,0,0,0,0,4093,47,57,1,3,1,False,True,3,0,1,1
2,85606.0,89,717,42,864,219,30,84,2,6,7,9,3,0,0,0,1,0,0,0,4665,49,1956,1,3,1,False,True,0,1,0,1
2,72903.0,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,0,1,4314,40,2013,0,1,0,True,False,1,3,0,1
1,49669.0,97,166,5,107,11,8,29,2,5,1,6,6,0,0,0,0,0,0,0,4107,51,326,1,3,1,False,True,0,0,0,0
3,36778.0,63,29,4,34,2,4,4,3,3,0,3,9,0,0,0,0,0,0,0,4764,57,77,2,4,1,False,True,3,0,0,1
3,85696.0,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,4493,63,1313,0,1,0,True,False,1,0,0,1
3,10979.0,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,4109,36,30,0,1,0,True,False,2,0,0,1
2,49678.0,81,229,5,56,3,2,20,2,6,2,4,7,0,0,0,0,0,0,0,4583,64,315,1,3,1,False,True,0,0,0,1
3,56129.0,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,4445,72,660,1,3,1,False,True,0,0,0,1
2,37155.0,51,23,0,26,7,15,3,1,2,0,4,5,0,0,0,0,0,0,0,4585,36,74,1,3,1,False,True,3,0,0,1
1,21282.0,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,4120,47,46,1,2,1,True,False,2,0,0,1
3,33419.0,76,56,0,12,0,0,18,2,2,0,4,7,0,0,0,0,0,0,0,4387,63,86,1,2,1,True,False,2,0,0,1
2,63285.0,84,508,124,249,50,38,134,1,6,5,13,3,0,0,0,0,0,0,0,4307,80,1103,0,1,0,True,False,1,0,0,1
3,21255.0,56,29,0,25,2,2,3,4,2,1,4,4,0,0,0,0,0,0,0,4230,51,61,1,3,1,False,True,0,0,0,1
2,42162.0,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,0,1,4293,44,145,1,3,1,False,True,3,1,0,1
2,54450.0,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,4724,69,684,2,4,1,False,True,0,0,1,1
3,57744.0,91,350,3,39,0,0,19,2,9,1,4,8,0,0,0,0,0,0,0,4300,71,411,1,3,1,False,True,0,0,0,0
2,26576.0,40,10,0,8,0,0,9,1,1,0,2,9,1,0,0,0,0,0,1,4695,39,27,1,2,1,True,False,2,1,0,1
3,57513.0,59,735,40,183,52,20,30,2,9,3,13,6,0,0,0,0,0,0,0,4429,82,1060,0,1,0,True,False,0,0,0,1
2,68142.0,96,897,126,196,91,112,37,3,10,4,7,6,0,0,0,0,0,0,0,4740,61,1459,1,3,1,False,True,0,0,0,0
2,7500.0,61,5,2,3,3,0,5,1,1,0,2,8,0,0,0,0,0,0,0,4740,46,18,1,3,1,False,True,3,0,0,1
2,83145.0,14,777,35,731,39,137,114,1,5,9,11,2,0,0,1,0,0,0,1,4716,51,1833,0,2,0,False,True,1,1,1,1
3,54197.0,16,162,6,37,6,13,13,2,1,3,6,1,0,0,0,0,0,0,0,4158,65,237,1,3,1,False,True,0,0,1,1
3,23091.0,98,35,0,11,0,0,2,4,2,1,3,7,0,0,0,0,0,0,0,4103,62,48,2,3,1,True,False,2,0,0,0
2,46049.0,11,342,9,112,19,14,19,10,5,2,9,7,0,0,0,0,0,0,1,4414,49,515,2,4,1,False,True,0,0,1,1
2,56715.0,52,258,105,239,237,172,9,1,7,3,4,4,0,0,0,0,0,0,0,4642,51,1020,0,2,0,False,True,1,0,0,1
2,79410.0,19,658,80,483,123,13,13,1,3,2,5,1,0,0,0,0,0,0,0,4102,64,1370,0,2,0,False,True,1,0,1,1
2,57304.0,61,356,80,329,138,17,106,2,7,6,10,5,0,0,0,0,0,0,0,4546,74,1026,1,3,1,False,True,0,0,0,1
2,44375.0,73,213,5,28,7,7,41,1,4,1,6,5,0,0,0,0,0,0,0,4169,60,301,1,3,1,False,True,0,0,0,1
2,54450.0,0,454,0,171,8,19,32,12,9,2,8,8,0,0,0,0,0,0,0,4724,69,684,2,4,1,False,True,0,0,1,1
2,59594.0,74,457,4,29,0,0,9,1,8,1,7,7,0,1,0,0,0,0,0,4688,60,499,1,3,1,False,True,0,1,0,1
2,80685.0,55,241,45,604,34,26,54,1,6,4,10,2,0,0,0,0,0,0,0,4747,31,1004,0,2,0,False,True,1,0,0,1
3,40344.0,48,210,0,6,0,0,2,2,4,1,5,7,0,0,0,0,0,0,0,4330,51,218,1,3,1,False,True,3,0,0,1
2,62710.0,53,441,35,83,7,29,11,4,4,2,12,4,0,0,0,0,0,0,0,4473,53,606,1,3,1,False,True,0,0,0,1
1,48985.0,13,19,13,18,10,7,8,1,1,1,3,3,0,0,0,0,0,0,0,4430,57,75,1,3,1,False,True,3,0,1,1
2,35322.0,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,4747,57,106,3,5,1,False,True,3,0,0,1
2,77142.0,54,476,75,162,29,151,97,1,4,4,8,2,0,0,0,0,0,0,0,4467,77,990,0,2,0,False,True,1,0,0,1
2,81657.0,69,364,40,425,158,60,50,1,3,4,8,1,0,0,0,0,0,0,0,4229,56,1097,0,1,0,True,False,1,0,0,1
0,14421.0,81,0,0,2,3,3,8,1,1,0,2,5,1,0,0,0,0,0,0,4203,29,16,0,2,0,False,True,3,1,0,1
1,20130.0,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,0,4175,51,34,0,2,0,False,True,3,0,0,0
3,74214.0,3,863,83,547,86,99,33,1,8,2,5,5,0,0,0,0,0,0,0,4743,35,1711,0,2,0,False,True,1,0,1,1
3,66726.0,61,349,7,35,0,0,47,3,8,2,4,7,0,1,0,0,0,0,0,4239,68,438,2,4,1,False,True,0,1,0,1
0,23724.0,65,5,23,15,0,18,14,2,2,0,3,8,0,0,0,0,0,0,0,4608,46,75,1,3,1,False,True,3,0,0,1
3,47353.0,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,4299,65,225,1,3,1,False,True,0,0,0,0
3,33444.0,24,8,0,8,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,4674,73,18,2,4,1,False,True,3,0,1,1
2,54386.0,8,277,21,64,62,21,25,2,3,2,10,3,0,0,0,0,0,0,0,4479,44,470,1,3,1,False,True,0,0,1,1
2,28510.0,72,44,5,19,0,4,19,3,2,0,4,5,0,0,0,0,0,0,0,4513,44,91,2,3,1,True,False,2,0,0,1
3,90638.0,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,0,4207,34,2525,0,1,0,True,False,1,1,1,1
2,48070.0,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,1,0,4603,75,504,1,3,1,False,True,0,0,0,1
2,43140.0,68,134,8,76,6,0,11,1,4,1,5,6,0,0,0,0,0,0,0,4611,68,235,1,3,1,False,True,0,0,0,1
3,54959.0,55,1148,0,60,0,0,24,3,9,5,4,7,0,1,0,0,0,0,1,4597,64,1232,1,2,1,True,False,0,1,0,1
0,15056.0,76,6,12,3,21,6,40,5,2,2,3,5,0,0,0,0,0,0,0,4493,67,88,2,3,1,True,False,2,0,0,1
2,26954.0,17,4,1,11,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,4123,54,17,1,2,1,True,False,2,0,1,1
2,22327.0,94,5,4,8,2,0,5,1,1,0,3,5,0,0,0,0,0,0,0,4402,40,24,1,2,1,True,False,2,0,0,0
2,44393.0,86,24,2,20,2,2,10,2,1,0,4,4,0,0,0,0,0,0,0,4382,60,60,2,4,1,False,True,3,0,0,1
3,62000.0,25,899,0,101,0,0,20,1,6,6,13,4,0,0,0,1,0,0,0,4379,73,1020,1,2,1,True,False,0,1,1,1
3,31497.0,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,0,4641,63,155,1,3,1,False,True,3,0,1,1
1,45894.0,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,4193,51,51,2,4,1,False,True,3,0,1,1
3,78579.0,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,0,1,4625,55,1812,0,1,0,True,False,1,0,0,1
3,67369.0,81,1298,0,70,37,14,42,4,7,4,10,4,0,1,1,0,0,0,1,4660,56,1461,1,2,1,True,False,0,2,0,1
2,58401.0,55,10,0,11,17,29,29,1,1,2,2,4,0,0,0,0,0,0,0,4141,65,96,1,2,1,True,False,2,0,0,1
2,62307.0,94,87,13,34,10,6,10,1,4,0,4,5,0,0,0,0,0,0,0,4203,73,160,1,2,1,True,False,2,0,0,0
3,43641.0,50,57,2,51,4,2,23,3,2,1,4,6,0,0,0,0,0,0,0,4504,56,139,2,4,1,False,True,3,0,0,1
3,63841.0,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,4505,57,908,1,2,1,True,False,0,0,0,1
1,46891.0,91,43,12,23,29,15,61,1,2,1,4,4,0,0,0,0,0,0,0,4372,60,183,1,3,1,False,True,3,0,0,0
3,70091.0,11,964,34,137,15,0,11,2,5,2,10,8,0,1,0,0,0,0,0,4526,56,1161,1,3,1,False,True,0,1,1,1
3,78075.0,72,572,8,259,34,35,80,1,3,5,5,1,0,0,0,0,0,0,0,4156,53,988,0,2,0,False,True,1,0,0,1
1,59184.0,6,341,142,113,259,151,66,3,6,6,12,5,0,0,0,0,0,0,0,4729,64,1072,1,2,1,True,False,1,0,1,1
2,54809.0,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,0,0,4362,48,174,2,4,1,False,True,0,0,1,1
2,58113.0,66,221,104,169,102,78,84,3,9,2,8,7,0,0,0,0,0,1,0,4591,66,758,1,3,1,False,True,0,0,0,1
3,51412.0,42,140,3,29,4,5,14,2,3,2,4,4,0,0,0,0,0,0,0,4251,67,195,1,3,1,False,True,0,0,0,1
2,15287.0,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,4698,46,31,1,2,1,True,False,2,1,0,1
3,66636.0,64,291,10,689,84,10,0,1,3,4,9,1,0,0,0,0,0,0,0,4387,68,1084,0,2,0,False,True,1,0,0,1
3,50965.0,87,544,13,85,8,6,29,3,10,4,5,8,1,0,0,0,0,0,0,4565,69,685,1,3,1,False,True,0,1,0,1
3,84618.0,96,684,100,801,21,66,0,1,6,9,10,2,0,0,1,0,0,0,0,4290,60,1672,0,2,0,False,True,1,1,0,0
2,18351.0,1,1,12,9,0,14,7,1,2,0,3,7,0,0,0,0,0,0,0,4314,35,43,0,2,0,False,True,2,0,1,1
3,40451.0,54,35,0,4,0,0,10,1,1,1,2,5,1,0,0,0,0,0,0,4204,68,49,2,4,1,False,True,3,1,0,1
2,36317.0,53,87,3,25,3,2,13,2,3,0,4,7,0,0,0,0,0,0,0,4474,60,133,1,3,1,False,True,0,0,0,1
2,42213.0,96,309,3,24,4,3,20,2,5,1,7,7,0,1,0,0,0,0,0,4331,68,363,1,3,1,False,True,0,1,0,0
2,65748.0,58,172,73,93,95,78,34,2,2,4,10,1,0,0,0,0,0,1,0,4511,70,545,1,3,1,False,True,0,0,0,1
2,77044.0,12,625,38,242,50,34,76,2,7,11,11,4,1,0,0,0,0,0,0,4316,53,1065,1,3,1,False,True,0,1,1,1
2,74918.0,78,972,59,913,25,19,59,1,5,9,6,3,0,0,1,0,0,0,0,4545,56,2047,0,2,0,False,True,1,1,0,1
2,56721.0,64,157,6,39,6,13,75,5,4,1,5,6,0,0,0,0,0,0,0,4677,53,296,2,4,1,False,True,0,0,0,1
2,42160.0,26,48,9,45,3,15,20,4,2,1,4,6,0,0,0,0,0,0,1,4437,50,140,2,3,1,True,False,2,0,1,1
2,61559.0,8,279,83,88,32,14,34,1,4,2,10,3,0,0,0,0,0,0,0,4418,60,530,1,2,1,True,False,0,0,1,1
3,33629.0,49,132,0,16,0,0,4,5,3,1,4,9,0,0,0,0,0,0,0,4761,62,152,2,4,1,False,True,3,0,0,1
3,68682.0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,4337,34,1598,0,2,0,False,True,1,0,0,1
2,34377.0,55,62,0,22,3,1,26,2,2,2,2,7,0,0,0,0,0,0,0,4597,62,114,1,2,1,True,False,2,0,0,1
0,8940.0,25,1,45,3,4,6,42,3,3,1,3,8,0,0,0,0,0,0,0,4747,39,101,1,2,1,True,False,2,0,1,1
2,26228.0,50,2,6,4,3,1,9,1,1,0,2,8,0,0,0,0,0,0,0,4351,52,25,1,3,1,False,True,3,0,0,1
1,77297.0,84,408,61,109,48,122,41,1,5,7,9,4,0,0,0,1,0,0,0,4590,68,789,0,1,0,True,False,1,1,0,1
2,40211.0,30,51,1,7,2,1,25,2,2,1,2,8,1,0,0,0,0,0,0,4405,44,87,2,4,1,False,True,3,1,1,1
3,33438.0,81,62,1,16,3,2,6,4,2,1,4,5,0,0,0,0,0,0,0,4351,67,90,2,3,1,True,False,2,0,0,1
3,75032.0,74,952,12,180,47,12,12,2,5,4,9,3,0,0,0,0,0,0,0,4498,66,1215,1,3,1,False,True,0,0,0,1
3,61284.0,76,618,15,106,20,7,45,1,11,2,8,6,0,1,0,0,0,0,0,4331,70,811,0,1,0,True,False,2,1,0,1
2,22518.0,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,0,1,4686,39,61,1,3,1,False,True,3,1,0,1
3,54730.0,64,318,3,17,4,7,56,5,4,1,8,4,0,0,0,0,0,0,0,4389,50,405,1,3,1,False,True,0,0,0,1
3,38452.0,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,0,4162,70,72,2,4,1,False,True,3,0,0,1
2,44421.0,53,110,5,59,7,1,7,5,5,0,4,8,0,0,0,0,0,0,0,4570,54,189,2,3,1,True,False,0,0,0,1
3,38197.0,86,23,0,11,2,1,3,1,1,0,3,5,0,0,0,0,0,0,0,4436,39,40,1,3,1,False,True,3,0,0,1
2,41986.0,15,27,5,8,8,3,12,3,3,0,4,4,0,0,0,0,0,0,0,4211,47,63,1,2,1,True,False,2,0,1,1
2,28427.0,67,18,3,19,3,3,6,2,2,0,3,8,0,0,0,0,0,0,0,4536,42,52,1,3,1,False,True,3,0,0,1
3,37395.0,47,18,0,9,0,1,11,1,1,0,3,6,0,0,0,0,0,0,0,4129,49,39,1,3,1,False,True,3,0,0,1
2,64722.0,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,4105,54,805,1,3,1,False,True,0,0,0,1
3,55249.0,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,4144,69,130,1,3,1,False,True,0,0,0,1
2,84906.0,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,4339,53,1631,0,2,0,False,True,1,3,0,0
2,28691.0,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,4431,36,34,1,3,1,False,True,3,0,0,1
2,44213.0,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,4283,73,152,2,3,1,True,False,2,0,0,1
0,25707.0,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,4233,41,21,1,2,1,True,False,2,0,1,1
3,59062.0,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,4340,58,71,3,5,1,False,True,3,0,0,1
2,76624.0,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,4107,63,899,1,2,1,True,False,1,1,0,1
3,66000.0,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,4141,78,711,0,2,0,False,True,1,0,0,1
3,27683.0,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,4765,47,351,1,3,1,False,True,0,0,0,1
2,1730.0,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,4113,54,8,0,1,0,True,False,0,0,0,1
0,7500.0,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,4644,33,119,1,2,1,True,False,2,0,0,1
2,40521.0,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,4521,57,21,2,4,1,False,True,3,0,0,1
3,20427.0,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,4168,52,10,1,3,1,False,True,3,0,0,1
2,65106.0,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,4107,50,973,1,3,1,False,True,0,1,0,1
3,69969.0,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,4377,60,1536,0,2,0,False,True,1,2,0,1
2,67433.0,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,4419,73,992,2,4,1,False,True,0,1,0,1
3,77766.0,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,4563,58,1529,1,3,1,False,True,0,1,0,0
2,74716.0,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,4361,53,860,1,3,1,False,True,0,0,0,0
2,68118.0,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,4325,62,928,1,2,1,True,False,0,0,0,1
3,55158.0,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,4770,55,418,2,4,1,False,True,0,0,0,1
1,62972.0,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,4766,70,587,1,3,1,False,True,0,0,0,1
2,74190.0,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,4119,50,641,1,3,1,False,True,0,0,0,1
2,39356.0,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,4173,49,23,2,4,1,False,True,3,1,1,1
2,76653.0,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,4388,56,2279,0,2,0,False,True,1,2,0,0
3,35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,4112,52,49,2,3,1,True,False,2,1,0,1
3,90687.0,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,4474,42,1779,0,1,0,True,False,1,1,0,0
3,73450.0,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,4277,43,1804,0,2,0,False,True,1,2,0,1
2,31454.0,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,4429,65,48,2,4,1,False,True,3,0,0,1
2,47139.0,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,4186,73,83,2,3,1,True,False,2,0,1,1
2,83829.0,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,4335,50,1862,0,1,0,True,False,1,3,0,1
3,53378.0,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,4714,62,793,2,4,1,False,True,0,0,0,1
2,19656.0,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,4577,55,84,1,3,1,False,True,3,0,0,0
3,45579.0,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,4384,77,183,1,3,1,False,True,0,0,1,1
1,85485.0,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,4079,67,1383,0,1,0,True,False,1,0,0,1
2,55956.0,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,4154,81,999,0,2,0,False,True,1,1,1,1
3,64191.0,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,4594,62,825,1,2,1,True,False,1,0,1,1
2,38808.0,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,4743,53,246,1,2,1,True,False,0,1,1,1
3,57183.0,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,4538,59,610,2,4,1,False,True,0,0,0,1
3,23748.0,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,4656,57,76,1,2,1,True,False,2,0,0,0
2,66303.0,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,4559,54,1286,1,3,1,False,True,0,1,0,1
3,37368.0,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,4266,50,30,1,3,1,False,True,3,1,1,1
2,40800.0,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,4615,61,99,3,5,1,False,True,3,0,0,1
2,71847.0,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,4717,47,1192,0,1,0,True,False,1,1,0,0
2,46149.0,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,4283,50,362,1,3,1,False,True,0,0,0,1
2,78687.0,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,4760,42,2130,0,2,0,False,True,1,1,1,1
1,49118.0,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,4751,54,1229,0,1,0,True,False,1,2,0,1
3,37633.0,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,4718,68,38,2,4,1,False,True,3,0,0,1
3,39767.0,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,4414,74,485,0,2,0,False,True,2,0,1,1
0,26997.0,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,4672,74,434,0,2,0,False,True,2,0,0,1
2,33986.0,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,4543,55,44,1,2,1,True,False,2,0,0,1
3,57091.0,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,4654,53,496,1,3,1,False,True,0,1,0,1
1,46831.0,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,4457,56,78,2,4,1,False,True,3,0,0,1
3,83151.0,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,4575,53,2346,0,2,0,False,True,1,3,0,1
2,52531.0,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,4617,54,794,0,2,0,False,True,1,0,0,1
2,15759.0,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,4368,69,17,0,2,0,False,True,2,0,1,1
2,22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,4404,54,26,1,2,1,True,False,2,0,0,1
1,43050.0,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,4174,52,76,1,3,1,False,True,3,0,1,1
3,42997.0,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,4275,48,15,2,3,1,True,False,2,0,0,0
3,48918.0,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,4149,62,62,2,3,1,True,False,2,0,1,1
3,60033.0,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,4163,71,198,1,3,1,False,True,0,0,1,1
3,34043.0,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,4318,47,49,1,3,1,False,True,3,0,0,0
2,57811.0,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,4441,59,802,1,3,1,False,True,0,1,0,1
2,78569.0,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,4201,79,1736,0,2,0,False,True,1,1,1,1
2,7500.0,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,4620,47,57,2,3,1,True,False,2,0,1,1
3,157733.0,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,4461,54,59,1,3,1,False,True,0,0,0,1
2,94384.0,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,4553,72,2302,0,2,0,False,True,1,3,0,1
1,23148.0,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,4202,40,37,0,2,0,False,True,3,0,0,1
2,44267.0,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,4560,55,310,2,3,1,True,False,0,0,0,1
2,71626.0,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,4676,46,1305,0,2,0,False,True,1,1,0,0
2,60894.0,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,4437,59,832,1,3,1,False,True,0,0,0,1
2,50200.0,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,4523,49,401,2,4,1,False,True,0,0,0,1
3,81051.0,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,4108,60,1501,0,2,0,False,True,1,2,0,1
2,65169.0,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,4237,43,1189,0,2,0,False,True,0,4,1,1
